acctcd_n,age,atmuser,behave_scr,CARD_TYPE,CREDIT_LIM,currbal,delnum,ecomuser,CREDIT_SCORE,GENDER,hhincome,okmail,OPEN_DT,p_bankrupt,p_churn,p_revenue,p_risk,prodnum,ROC1,ROC12,ROC3,ROC6,SSN,t_asset,T_debt,T_debtserv,T_liab,writeoff,YEAR,ZIPCODE,account_id,_PartInd_
3,42,Y,420,VISA,3000.00,1000.00,4,N,522,F,12000.00,N,2-Jan-13,0.682140779,0.137629201,0.40988499,0.320861835,3,4,71,20,34,11255321,200000.00,0.00,0.00,1600.00,1,2013,90082,3174148678,0
2,54,Y,360,VISA,2000.00,0.00,3,N,561,F,20000.00,N,30-Nov-13,0.183519847,0.593920437,0.888720142,0.709521323,5,1,41,11,23,11464779,250000.00,0.00,0.00,8500.00,0,2013,80010,6637250235,1
3,26,N,450,VISA,5000.00,3450.00,0,Y,663,M,71000.00,Y,10-Feb-12,0.061043927,0.888450992,0.974747459,0.629561589,2,2,59,17,29,11738202,150000.00,51500.00,3605.00,201500.00,0,2012,94116,4773028677,0
4,30,N,240,VISA,2000.00,0.00,4,N,633,M,87000.00,N,13-Jan-14,0.130404908,0.392796767,0.761600838,0.286384554,1,1,41,11,23,11859818,12500.00,189000.00,13230.00,201500.00,1,2014,89101,261353389,0
1,60,Y,450,MC,2000.00,0.00,1,N,633,M,19000.00,N,18-May-14,0.070635515,0.586617307,0.828626411,0.860589994,3,1,41,11,23,12085697,20000.00,231500.00,11575.00,251500.00,0,2014,89044,2211897174,0
1,29,Y,440,MC,3000.00,1200.00,0,N,624,M,46000.00,N,18-May-14,0.447265206,0.802398467,0.624831837,0.335098358,3,1,41,11,23,12100739,1500.00,250000.00,12500.00,251500.00,0,2014,82002,6350026394,1
4,30,Y,400,MC,3000.00,750.00,4,Y,582,M,19000.00,Y,12-Apr-13,0.227598237,0.875986228,0.051792233,0.348568214,3,2,59,17,29,12426336,7500.00,6100.00,366.00,13600.00,1,2013,80010,8732764967,1
2,33,Y,440,VISA,3000.00,750.00,4,N,735,M,68000.00,N,24-Sep-12,0.005431264,0.128321865,0.066876565,0.312657767,1,0,14,5,10,12777943,150000.00,0.00,0.00,21500.00,1,2012,85032,3513376775,1
4,28,Y,300,VISA,6000.00,4475.00,1,N,555,M,26000.00,N,1-Jan-12,0.632159521,0.972356166,0.302257844,0.982651133,4,2,59,17,29,12816888,7500.00,9200.00,368.00,16700.00,0,2012,97209,9054131046,1
3,26,Y,410,VISA,3000.00,1200.00,4,N,552,M,39000.00,N,4-Aug-13,0.770032075,0.652318347,0.211175211,0.975747754,1,3,62,13,32,13110695,15000.00,0.00,0.00,1600.00,1,2013,98115,5757406189,1
1,26,N,260,MC,5000.00,2575.00,3,Y,684,F,50922.00,Y,30-Mar-13,0.68740607,0.388677928,0.538041999,0.940585715,5,4,71,20,34,13223940,1500.00,7000.00,350.00,8500.00,0,2013,85032,3351191405,0
1,29,N,340,MC,2000.00,0.00,3,N,579,F,34000.00,N,18-May-14,0.089546757,0.146568384,0.118057571,0.232100825,5,3,62,13,32,13290823,300000.00,1500.00,75.00,301500.00,1,2014,94109,1220853655,1
1,42,Y,370,VISA,3000.00,575.00,1,N,639,F,52000.00,N,15-Mar-12,0.397767185,0.908132165,0.652949675,0.673679636,4,1,41,11,23,13323954,150000.00,0.00,0.00,13600.00,0,2012,85035,7322491732,0
4,48,N,240,VISA,5000.00,3200.00,3,N,729,M,18000.00,N,5-Jan-12,0.653404623,0.264216232,0.958810428,0.180433646,5,2,59,17,29,13438830,12500.00,289000.00,14450.00,301500.00,1,2012,84601,9875300489,1
2,57,N,460,VISA,9000.00,6920.00,0,N,525,M,32668.00,Y,22-Jan-13,0.331088418,0.881879007,0.106483712,0.208064889,2,0,14,0,10,13463666,15000.00,186500.00,13055.00,201500.00,0,2013,90096,7167172924,1
1,32,N,410,VISA,2000.00,0.00,0,Y,720,M,44000.00,Y,15-Sep-13,0.420939617,0.652791611,0.536865614,0.000569602,1,1,41,11,23,13499632,15000.00,0.00,0.00,13600.00,0,2013,94116,9458685214,1
4,31,N,360,VISA,5000.00,3450.00,1,N,687,M,77000.00,N,19-Sep-13,0.228821605,0.680401127,0.454611366,0.357770411,3,0,14,0,10,13611985,200000.00,0.00,0.00,21500.00,0,2013,84601,7511156251,0
3,37,N,500,VISA,4000.00,2100.00,4,Y,657,F,21000.00,Y,25-Mar-13,0.382340188,0.261389629,0.821864909,0.579963789,5,0,14,0,10,13830846,20000.00,0.00,0.00,1600.00,1,2013,82001,9225208675,1
3,41,N,420,MC,3000.00,750.00,1,Y,606,F,99000.00,Y,4-May-14,0.178962025,0.130112564,0.654537295,0.556838373,3,2,59,17,29,13859628,10000.00,241500.00,12075.00,251500.00,0,2014,97211,5618323966,0
3,30,Y,440,MC,4000.00,2100.00,4,N,729,F,37000.00,N,21-Nov-12,0.912127778,0.623384784,0.267756281,0.690270294,2,2,59,17,29,13877300,1500.00,150000.00,10500.00,151500.00,1,2012,85701,3302791698,0
1,28,Y,440,MC,6000.00,3500.00,4,N,681,M,41000.00,N,31-Oct-12,0.20769957,0.232853605,0.720276587,0.770584657,4,1,41,11,23,13890728,1500.00,20000.00,800.00,21500.00,1,2012,94103,3473219342,1
2,45,Y,340,VISA,2000.00,0.00,0,N,600,M,26000.00,N,13-Sep-12,0.638180589,0.281616727,0.459898658,0.746770933,3,0,14,5,10,13897182,10000.00,3600.00,216.00,13600.00,0,2012,98115,9100701357,0
1,30,Y,460,VISA,3000.00,625.00,4,N,666,F,47000.00,N,9-Feb-14,0.31911732,0.746820416,0.032968868,0.888375059,1,2,59,17,29,13933968,250000.00,0.00,0.00,8500.00,1,2014,84601,9622280784,1
3,50,Y,480,VISA,6000.00,3500.00,3,N,555,M,96000.00,N,6-Sep-12,0.258705134,0.513764005,0.386234569,0.896352311,5,2,59,17,29,14152289,12500.00,0.00,0.00,11000.00,0,2012,98120,7166812782,1
2,31,Y,400,MC,3000.00,625.00,0,Y,708,M,18000.00,Y,4-May-14,0.265931129,0.111211555,0.188571342,0.879132195,2,0,14,0,10,14171909,150000.00,1500.00,105.00,151500.00,0,2014,92110,8974852948,1
3,58,N,320,VISA,5000.00,3200.00,4,N,705,F,13000.00,Y,10-Nov-13,0.589802493,0.373208058,0.981505275,0.548316405,5,1,41,11,23,14323551,150000.00,0.00,0.00,11000.00,1,2013,83701,512351212,0
3,51,Y,300,VISA,3000.00,1000.00,0,N,648,M,22000.00,N,18-Jul-12,0.561368182,0.736904793,0.649136488,0.00020971,3,1,41,11,23,14590161,150000.00,0.00,0.00,21500.00,0,2012,98120,8372828294,1
4,34,Y,440,VISA,3000.00,625.00,4,N,582,F,189000.00,N,6-Jul-13,0.57018158,0.475290734,0.022736157,0.832954466,5,0,14,0,10,14686473,15000.00,286500.00,14325.00,301500.00,0,2013,95109,7658236720,1
2,33,Y,300,VISA,3000.00,750.00,0,Y,639,M,19000.00,Y,3-Apr-12,0.687551516,0.069022817,0.378287166,0.141229768,1,0,14,5,10,14805277,1500.00,12100.00,726.00,13600.00,0,2012,98115,1613010844,0
3,30,Y,500,VISA,5000.00,3450.00,0,N,567,M,95000.00,N,16-Jul-12,0.248922235,0.479246855,0.364084545,0.824733784,2,3,62,13,32,14931864,15000.00,0.00,0.00,13600.00,0,2012,95109,5037084303,1
1,26,N,370,MC,5000.00,3200.00,4,Y,624,M,29000.00,Y,16-May-14,0.328069215,0.90329991,0.615684563,0.766145954,4,1,41,11,23,14992435,15000.00,0.00,0.00,8500.00,1,2014,95114,6738385366,0
1,36,Y,240,VISA,9000.00,6920.00,4,Y,663,F,29000.00,N,8-Jun-12,0.829716191,0.212327776,0.521021983,0.286245153,5,4,71,20,34,15110287,1500.00,12100.00,726.00,13600.00,1,2012,94103,8865602873,0
3,29,N,400,MC,2000.00,0.00,4,N,687,M,82000.00,Y,30-Mar-13,0.460766955,0.840333731,0.150550343,0.909683896,3,3,62,13,32,15362024,1500.00,12100.00,726.00,13600.00,1,2013,97209,5495878768,1
2,33,N,420,VISA,6000.00,4475.00,0,Y,588,M,58000.00,Y,4-May-12,0.949141175,0.57040835,0.259774762,0.502309114,1,1,41,11,23,15454575,10000.00,291500.00,14575.00,301500.00,0,2012,85032,277641369,0
1,28,Y,240,VISA,2000.00,0.00,4,N,720,F,22000.00,N,5-Jan-12,0.592602216,0.941592699,0.267097457,0.965078423,1,2,59,17,29,15763301,300000.00,0.00,0.00,11000.00,1,2012,97211,1841807324,0
1,28,Y,450,VISA,2000.00,0.00,0,Y,726,M,55000.00,Y,27-Oct-13,0.697587461,0.988880194,0.343233827,0.925819294,3,2,59,17,29,15987401,10000.00,141500.00,9905.00,151500.00,0,2013,80010,2988691080,1
1,37,Y,400,VISA,3000.00,1200.00,3,N,615,M,118000.00,N,1-Jun-12,0.253695882,0.557734307,0.905715094,0.513791946,5,0,14,0,10,16100796,10000.00,11500.00,460.00,21500.00,1,2012,85032,9205743707,1
1,36,N,370,VISA,3000.00,1000.00,4,Y,678,M,25000.00,Y,24-Sep-12,0.567156906,0.406531607,0.486844256,0.165593657,1,3,62,13,32,16344344,150000.00,51500.00,3605.00,201500.00,1,2012,97209,4717659715,1
3,61,N,480,VISA,5000.00,3450.00,0,Y,555,F,12000.00,Y,5-Dec-13,0.143810548,0.479713267,0.311761907,0.983567345,2,3,62,13,32,16367883,7500.00,294000.00,14700.00,301500.00,0,2013,85703,3462121223,0
2,42,N,340,VISA,2000.00,0.00,1,N,516,M,27649.00,Y,19-Feb-13,0.759768149,0.199065997,0.479417073,0.35801277,4,3,62,13,32,16543067,250000.00,0.00,0.00,8500.00,0,2013,90020,466218894,1
1,33,N,420,VISA,10000.00,7500.00,4,Y,708,M,29000.00,Y,1-Jan-12,0.443412646,0.273559913,0.85848628,0.518780813,3,3,62,13,32,16544609,150000.00,0.00,0.00,11000.00,1,2012,85701,5815265600,1
3,31,N,260,VISA,6000.00,3500.00,4,N,531,M,27368.00,Y,2-Jan-13,0.750452219,0.706063012,0.728257616,0.6394792,3,1,41,11,23,16593557,10000.00,3600.00,216.00,13600.00,1,2013,90082,9432334914,1
4,32,Y,410,MC,2000.00,0.00,0,N,642,M,176000.00,N,17-May-14,0.641027599,0.521968835,0.081498217,0.843380689,3,2,59,17,29,16619682,20000.00,0.00,0.00,1600.00,0,2014,89101,854733447,1
3,59,Y,320,MC,10000.00,7500.00,4,Y,732,M,56000.00,Y,6-Apr-14,0.327873138,0.764849547,0.546361342,0.420314162,2,2,59,17,29,16751151,200000.00,0.00,0.00,16700.00,1,2014,80202,7540771229,0
4,30,Y,450,VISA,3000.00,1200.00,4,N,603,M,94000.00,N,13-Sep-12,0.409537456,0.821344125,0.61544079,0.439054127,3,0,14,0,10,16912391,300000.00,0.00,0.00,201500.00,1,2012,80202,7139581906,1
2,32,Y,340,VISA,5000.00,2575.00,0,N,522,M,94000.00,Y,2-Jan-13,0.410331879,0.445080874,0.427706376,0.497204366,1,1,41,11,23,17095451,1500.00,100.00,5.00,1600.00,0,2013,90082,4985003003,1
4,61,Y,380,VISA,2000.00,0.00,0,Y,669,M,92000.00,N,13-Sep-12,0.378856332,0.069079232,0.223967782,0.604413583,2,3,62,13,32,17166250,7500.00,3500.00,210.00,11000.00,0,2012,95109,9996998846,1
4,32,N,340,MC,2000.00,0.00,0,Y,744,F,105000.00,Y,4-May-14,0.00256256,0.714282236,0.858422398,0.281861749,1,0,14,0,10,17276211,1500.00,7000.00,350.00,8500.00,0,2014,82002,4169501804,1
1,28,N,360,VISA,6000.00,3500.00,0,Y,723,F,32668.00,Y,1-Jun-12,0.034063693,0.287017682,0.160540688,0.666448667,2,2,59,17,29,17367696,15000.00,0.00,0.00,11000.00,0,2012,80202,4113010263,1
2,56,Y,320,VISA,6000.00,4475.00,4,N,546,M,55740.00,Y,22-Jan-13,0.29579356,0.862358829,0.079076195,0.212206734,3,2,59,17,29,17483069,15000.00,136500.00,9555.00,151500.00,1,2013,90096,6779297440,1
3,55,N,360,VISA,6000.00,3500.00,4,N,738,F,87000.00,Y,27-Oct-13,0.956202924,0.200310175,0.57825655,0.066471051,1,0,14,0,10,17511833,15000.00,236500.00,11825.00,251500.00,1,2013,97209,4737839501,1
2,31,N,500,VISA,5000.00,3200.00,4,N,741,F,9000.00,Y,20-Mar-13,0.083953544,0.566812815,0.825383179,0.79110172,2,3,62,13,32,17512255,200000.00,101500.00,5075.00,301500.00,1,2013,84605,2767209957,1
1,38,Y,440,VISA,2000.00,0.00,0,N,648,M,22174.00,N,30-Jun-12,0.900028658,0.28301119,0.591519924,0.357484988,3,2,59,17,29,17615972,1500.00,12100.00,726.00,13600.00,0,2012,85032,4616831222,1
4,28,N,410,VISA,4000.00,1900.00,0,N,594,F,44000.00,Y,5-Oct-13,0.737762477,0.840710003,0.28923624,0.495131293,2,0,14,5,10,17816428,250000.00,0.00,0.00,13600.00,0,2013,89101,9461759371,1
2,30,N,380,MC,3000.00,1000.00,4,Y,690,F,86000.00,Y,25-Oct-12,0.053271618,0.724372557,0.388822088,0.731023966,3,0,14,5,10,17895705,7500.00,244000.00,12200.00,251500.00,1,2012,85701,7081272931,1
3,59,N,280,VISA,4000.00,1900.00,0,N,732,M,56000.00,Y,5-Mar-12,0.649881888,0.022590165,0.336236026,0.081652579,1,1,41,11,23,17947214,1500.00,12100.00,726.00,13600.00,0,2012,89044,9993489706,1
3,28,Y,420,MC,3000.00,1200.00,4,N,651,M,169000.00,N,6-Nov-12,0.981890334,0.045837709,0.513864022,0.641758772,2,1,41,11,23,18031053,300000.00,0.00,0.00,16700.00,1,2012,98115,7546798204,1
4,29,N,300,MC,2000.00,0.00,4,N,729,F,16000.00,Y,18-May-14,0.409017747,0.771547815,0.590282781,0.315342916,5,3,62,13,32,18034948,1500.00,300000.00,15000.00,301500.00,1,2014,82001,7201782431,1
2,32,Y,420,MC,2000.00,0.00,0,N,591,F,18000.00,N,8-May-13,0.476127026,0.093293659,0.284710342,0.519043607,2,1,41,11,23,18179784,12500.00,9000.00,360.00,21500.00,0,2013,97209,144996834,0
4,34,N,440,MC,10000.00,7500.00,1,N,666,F,47309.00,N,21-Nov-12,0.853490844,0.211454539,0.032472692,0.74840008,4,2,59,17,29,18192012,7500.00,294000.00,14700.00,301500.00,0,2012,98115,4992718187,1
2,52,N,450,MC,10000.00,7500.00,4,N,552,M,68000.00,N,10-Jun-13,0.823810954,0.124130631,0.973970792,0.574610145,3,3,62,13,32,18481042,10000.00,0.00,0.00,8500.00,1,2013,84605,876239175,0
1,29,Y,340,VISA,4000.00,2100.00,4,N,594,F,18000.00,N,4-Jan-14,0.517590571,0.889154624,0.203372597,0.946500705,4,1,41,11,23,18677602,1500.00,12100.00,726.00,13600.00,1,2014,80202,8799997651,1
2,39,N,460,VISA,3000.00,625.00,0,Y,522,F,41000.00,Y,19-Feb-13,0.408165951,0.705060448,0.556613199,0.150402194,1,1,41,11,23,18703727,10000.00,0.00,0.00,8500.00,0,2013,90020,4055269912,1
1,28,N,460,VISA,4000.00,2200.00,3,Y,642,F,42000.00,Y,15-Feb-14,0.030655795,0.873636082,0.952145938,0.638106512,5,2,59,17,29,18706078,150000.00,51500.00,3605.00,201500.00,0,2014,85032,6991837000,1
2,46,N,400,VISA,9000.00,6920.00,2,N,717,M,48000.00,N,10-Nov-13,0.779785036,0.801020035,0.790402535,0.832872532,5,1,41,11,23,18911522,7500.00,1000.00,50.00,8500.00,0,2013,82001,2617677586,1
1,63,N,320,VISA,4000.00,2100.00,2,Y,594,F,83000.00,Y,30-Nov-13,0.775519303,0.624586427,0.700052865,0.398187114,4,1,41,11,23,18933011,150000.00,51500.00,3605.00,201500.00,0,2013,95109,651865369,1
3,36,Y,420,VISA,3000.00,625.00,2,N,639,M,147000.00,Y,10-Oct-13,0.666553811,0.686836482,0.676695146,0.71726049,4,1,41,11,23,19206785,7500.00,1000.00,50.00,8500.00,0,2013,83701,1797112390,1
3,46,Y,400,VISA,2000.00,0.00,4,N,642,M,45000.00,N,16-Dec-13,0.270315793,0.393898709,0.332107251,0.579273084,4,0,14,0,10,19319999,250000.00,0.00,0.00,201500.00,1,2013,83701,6422790189,0
1,29,N,260,VISA,2000.00,0.00,0,N,696,M,78000.00,N,5-Oct-13,0.146492565,0.539551321,0.843021943,0.629139455,1,0,14,0,10,19332432,1500.00,12100.00,726.00,13600.00,0,2013,83716,192292491,1
1,63,Y,410,VISA,5000.00,3450.00,4,Y,720,F,24000.00,Y,5-Jan-12,0.070377902,0.061172764,0.065775333,0.047365056,4,3,62,13,32,19340477,10000.00,1000.00,60.00,11000.00,1,2012,84601,2141189297,0
2,28,N,380,MC,10000.00,7500.00,1,Y,615,F,50922.00,N,8-May-13,0.981774143,0.053801366,0.017787755,0.161842199,4,3,62,13,32,19445302,300000.00,1500.00,75.00,301500.00,0,2013,98120,1330035800,1
2,34,N,420,MC,4000.00,1900.00,4,N,552,M,34000.00,N,1-Apr-13,0.721488388,0.193020961,0.957254675,0.900319821,1,0,14,0,10,19451445,200000.00,0.00,0.00,21500.00,1,2013,95114,5874570867,0
1,30,N,480,VISA,5000.00,2575.00,4,Y,507,F,12000.00,Y,2-Jan-13,0.87609472,0.792952139,0.83452343,0.668238267,4,1,41,11,23,19489655,10000.00,3600.00,216.00,13600.00,1,2013,90082,7343503981,1
4,26,N,360,VISA,2000.00,0.00,4,N,618,F,73000.00,N,28-Nov-13,0.335024868,0.706462264,0.020743566,0.763618359,5,0,14,0,10,19662487,300000.00,0.00,0.00,11000.00,1,2013,80010,3981270275,1
2,50,Y,420,MC,3000.00,575.00,3,Y,615,F,47000.00,N,24-Apr-13,0.762022736,0.315833401,0.538928069,0.646549397,5,0,14,5,10,19712169,20000.00,181500.00,12705.00,201500.00,1,2013,85003,2888329044,1
3,46,Y,400,VISA,4000.00,2100.00,4,N,513,F,13000.00,N,22-Jan-13,0.352369491,0.640508197,0.496438844,0.072716255,3,1,41,11,23,19944742,12500.00,0.00,0.00,8500.00,1,2013,90096,236161221,1
3,34,N,360,VISA,2000.00,0.00,3,Y,588,F,9000.00,Y,5-Dec-13,0.428141964,0.077547194,0.752844579,0.051655039,5,1,41,11,23,20070388,10000.00,291500.00,14575.00,301500.00,0,2013,84601,6749078201,1
1,28,Y,380,VISA,4000.00,1900.00,4,N,678,M,147000.00,N,5-Jan-12,0.217363459,0.635531095,0.926447277,0.762782548,1,2,59,17,29,20091192,300000.00,0.00,0.00,11000.00,1,2012,82001,7600393099,0
4,29,N,340,VISA,3000.00,750.00,4,Y,627,F,36000.00,Y,1-May-12,0.680149353,0.348007648,0.014078501,0.34979509,3,0,14,0,10,20143742,7500.00,244000.00,12200.00,251500.00,1,2012,94116,98980563,1
3,31,Y,360,VISA,6000.00,3500.00,4,N,555,M,15000.00,Y,19-Sep-13,0.660999531,0.033603621,0.847301576,0.592509756,1,2,59,17,29,20330055,1500.00,250000.00,12500.00,251500.00,1,2013,89044,2307253467,1
1,34,N,280,MC,4000.00,2200.00,4,Y,555,M,17000.00,N,25-Oct-12,0.559977093,0.776013012,0.667995052,0.100066891,1,2,59,17,29,20359493,20000.00,0.00,0.00,16700.00,1,2012,85032,1502291952,1
3,36,N,460,MC,2000.00,0.00,0,N,591,M,34000.00,N,25-Oct-12,0.898658648,0.871566914,0.885112781,0.830929313,1,1,41,11,23,20385021,10000.00,1000.00,60.00,11000.00,0,2012,83716,676043332,0
1,28,N,340,VISA,4000.00,1900.00,1,N,627,F,43000.00,N,17-Apr-12,0.956602995,0.833129039,0.894866017,0.647918104,4,4,71,20,34,20425664,12500.00,4200.00,168.00,16700.00,0,2012,85703,1591110687,1
1,28,Y,440,MC,5000.00,2575.00,1,Y,714,F,45000.00,Y,30-Mar-13,0.080100272,0.890542128,0.9853212,0.606204911,4,0,14,5,10,20619393,200000.00,51500.00,2575.00,251500.00,0,2013,94116,3762163103,0
1,34,Y,260,MC,4000.00,2100.00,2,Y,666,F,14000.00,Y,30-Mar-13,0.276336879,0.235927368,0.256132123,0.175313101,5,1,41,11,23,20629721,12500.00,1100.00,66.00,13600.00,0,2013,89101,8895450308,1
3,31,N,400,VISA,2000.00,0.00,4,Y,651,M,31910.00,N,4-Aug-13,0.180404833,0.44247749,0.311441161,0.835586474,2,2,59,17,29,20754074,15000.00,0.00,0.00,11000.00,1,2013,98115,2350159279,1
1,28,Y,450,MC,9000.00,6920.00,4,N,726,M,191000.00,N,5-Nov-12,0.423767702,0.597663456,0.010715579,0.358507086,2,3,62,13,32,20848577,150000.00,0.00,0.00,1600.00,1,2012,89044,5862894680,1
3,31,Y,280,MC,3000.00,750.00,4,Y,708,M,42000.00,Y,27-Dec-12,0.515369692,0.509677774,0.012523733,0.001139897,5,2,59,17,29,20978369,10000.00,191500.00,13405.00,201500.00,1,2012,85703,5102340567,1
3,51,N,360,VISA,4000.00,2200.00,4,N,738,M,217000.00,Y,16-Dec-13,0.225776473,0.266883395,0.746329934,0.828543778,1,2,59,17,29,21073197,1500.00,20000.00,800.00,21500.00,1,2013,94103,8391526732,1
1,37,N,480,VISA,3000.00,575.00,4,Y,522,F,34000.00,Y,19-Feb-13,0.588882704,0.831241254,0.710061979,0.19477908,1,0,14,5,10,21139537,10000.00,0.00,0.00,8500.00,1,2013,90020,4522066435,1
1,26,N,300,VISA,4000.00,2200.00,4,N,510,F,10000.00,N,19-Feb-13,0.073637679,0.695453684,0.384545682,0.628177692,3,0,14,0,10,21208507,12500.00,0.00,0.00,1600.00,1,2013,90020,6683896061,1
2,44,Y,410,VISA,2000.00,0.00,0,N,549,M,34000.00,N,19-Feb-13,0.988713485,0.388518487,0.188615986,0.98822599,1,2,59,17,29,21250322,1500.00,250000.00,12500.00,251500.00,0,2013,90020,4663088287,1
1,28,Y,220,MC,2000.00,0.00,1,Y,732,F,38000.00,N,30-Mar-13,0.254218937,0.672571368,0.963395153,0.800100015,4,3,62,13,32,21522231,300000.00,0.00,0.00,11000.00,0,2013,97209,6280298031,1
1,40,N,460,VISA,6000.00,4475.00,3,Y,519,M,48000.00,N,19-Feb-13,0.117504734,0.477358098,0.297431416,0.017138145,5,1,41,11,23,21539424,7500.00,294000.00,14700.00,301500.00,1,2013,90020,5863765984,1
1,36,Y,360,VISA,5000.00,3450.00,1,N,663,M,27000.00,N,17-Apr-12,0.107369632,0.319596118,0.213482875,0.637935847,3,4,71,20,34,21573834,20000.00,0.00,0.00,16700.00,0,2012,85003,88908495,0
3,40,N,360,VISA,9000.00,6920.00,4,N,693,M,55740.00,Y,14-Oct-13,0.783704515,0.608030219,0.695867367,0.344518775,5,2,59,17,29,21596863,200000.00,51500.00,2575.00,251500.00,1,2013,84601,1945082658,1
1,42,N,410,MC,5000.00,2575.00,0,N,741,M,60000.00,N,17-May-14,0.693040239,0.746130298,0.219585268,0.325765386,1,0,14,5,10,21605307,1500.00,20000.00,800.00,21500.00,0,2014,85003,6816992437,1
4,45,Y,420,VISA,2000.00,0.00,0,N,549,M,33000.00,N,19-Feb-13,0.452077049,0.732694674,0.092385862,0.653621112,1,1,41,11,23,21672678,12500.00,189000.00,13230.00,201500.00,0,2013,90020,6105183841,1
1,29,Y,280,MC,3000.00,625.00,0,Y,750,F,57000.00,N,18-May-14,0.052798198,0.117016533,0.084907366,0.213344035,2,1,41,11,23,21816134,1500.00,300000.00,15000.00,301500.00,0,2014,94116,2287831275,1
2,63,Y,370,MC,3000.00,625.00,0,Y,594,M,19000.00,N,30-Mar-13,0.971679825,0.182763444,0.077221635,0.499388873,1,4,71,20,34,21947830,20000.00,0.00,0.00,16700.00,0,2013,82002,8866453198,1
3,27,N,420,VISA,4000.00,2100.00,4,Y,699,M,32668.00,Y,19-Sep-13,0.903372658,0.777825178,0.340598918,0.089503957,1,0,14,0,10,22016526,20000.00,0.00,0.00,8500.00,1,2013,85703,6222083376,1
4,30,N,380,VISA,5000.00,3200.00,0,N,612,M,29000.00,Y,15-Sep-13,0.775183322,0.305946341,0.040564831,0.10209087,1,1,41,11,23,22094988,15000.00,0.00,0.00,8500.00,0,2013,80010,6102346725,0
1,61,N,240,VISA,5000.00,3450.00,4,Y,636,M,122000.00,Y,27-Oct-13,0.157365463,0.091267761,0.124316612,0.992121209,3,1,41,11,23,22128509,15000.00,1700.00,68.00,16700.00,1,2013,82002,5684067838,1
1,38,N,340,MC,3000.00,750.00,0,N,612,M,64000.00,N,30-Mar-13,0.633463574,0.269619798,0.951541686,0.223854134,2,4,71,20,34,22404244,7500.00,194000.00,13580.00,201500.00,0,2013,89044,1926389733,1
1,49,N,500,VISA,7000.00,5000.00,0,N,732,M,55740.00,Y,25-Aug-12,0.82923329,0.78501215,0.80712272,0.718680439,2,1,41,11,23,22421242,12500.00,1100.00,66.00,13600.00,0,2012,92108,1150889532,0
4,28,Y,360,VISA,3000.00,1000.00,3,Y,579,F,8000.00,Y,25-Mar-13,0.485475168,0.618747796,0.552111482,0.818656739,5,1,41,11,23,22621450,250000.00,0.00,0.00,201500.00,0,2013,80202,1678256463,0
1,32,N,370,VISA,9000.00,6920.00,4,N,624,M,146000.00,N,15-Jun-12,0.632560783,0.416248539,0.524404661,0.091780174,1,2,59,17,29,22654514,150000.00,51500.00,3605.00,201500.00,1,2012,83701,7888024816,1
3,29,Y,380,VISA,3000.00,625.00,1,N,582,F,24000.00,N,11-Aug-13,0.642204869,0.186587032,0.914395951,0.003160276,4,2,59,17,29,22758102,20000.00,0.00,0.00,13600.00,0,2013,80010,3637905081,1
3,27,N,220,VISA,3000.00,575.00,0,N,597,M,22000.00,Y,5-Apr-12,0.78928577,0.687324957,0.238305363,0.034383739,1,3,62,13,32,22850486,20000.00,0.00,0.00,1600.00,0,2012,94103,1830492770,1
4,32,Y,380,VISA,2000.00,0.00,4,N,573,F,44000.00,N,25-Jul-13,0.911679531,0.843485345,0.877582438,0.741194066,1,2,59,17,29,23137026,15000.00,1700.00,68.00,16700.00,1,2013,95114,4272964953,1
3,33,N,450,VISA,4000.00,2100.00,4,N,552,M,15000.00,N,25-Mar-13,0.446005448,0.767423501,0.606714475,0.24955058,4,4,71,20,34,23300302,10000.00,0.00,0.00,8500.00,1,2013,83701,9225912694,0
1,31,N,360,MC,9000.00,6920.00,4,Y,603,M,28000.00,Y,15-May-14,0.376374136,0.607046904,0.49171052,0.953056057,3,0,14,0,10,23429638,20000.00,0.00,0.00,16700.00,1,2014,98120,5922798284,1
4,37,Y,420,MC,2000.00,0.00,3,N,612,M,42000.00,N,24-Apr-13,0.477989657,0.53735006,0.007669858,0.126390664,5,2,59,17,29,23602047,1500.00,20000.00,800.00,21500.00,0,2013,83701,8800417077,0
4,34,N,420,VISA,4000.00,2200.00,4,Y,738,M,32668.00,Y,1-May-12,0.456361205,0.892588093,0.174474649,0.046928426,3,0,14,0,10,23668083,300000.00,0.00,0.00,11000.00,1,2012,98115,4582209412,0
2,35,Y,400,MC,5000.00,3450.00,4,Y,582,M,74000.00,N,6-Apr-14,0.323830738,0.398314995,0.361072866,0.510041381,4,2,59,17,29,23675137,1500.00,300000.00,15000.00,301500.00,1,2014,95114,8813178851,1
4,45,Y,480,MC,7000.00,5000.00,4,N,573,M,46000.00,N,4-May-14,0.157097465,0.2957879,0.726442683,0.003823553,2,1,41,11,23,23686440,250000.00,0.00,0.00,11000.00,1,2014,83701,3900861840,0
3,60,Y,450,VISA,3000.00,1200.00,4,N,501,F,36000.00,N,19-Feb-13,0.36444099,0.422849193,0.893645091,0.010461498,1,1,41,11,23,23864021,1500.00,20000.00,800.00,21500.00,1,2013,90020,3294976583,0
